gender id vowel accuracy iy ih ei eh ae ah aw oa oo uw uh er vote
w 17 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
w 17 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 17 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 17 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 17 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
w 17 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 17 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 17 oo 95.0 0 0 0 0 0 0 0 0 19 0 1 0 oo
w 17 uh 95.0 0 0 0 0 0 0 1 0 0 0 19 0 uh
w 17 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 19 ae 95.0 0 0 1 0 19 0 0 0 0 0 0 0 ae
w 19 ah 95.0 0 0 0 0 0 19 0 0 0 0 1 0 ah
w 19 aw 65.0 0 0 0 0 0 7 13 0 0 0 0 0 aw
w 19 eh 90.0 0 0 0 18 2 0 0 0 0 0 0 0 eh
w 19 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 19 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 19 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 19 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 19 oa 95.0 0 0 0 0 0 1 0 19 0 0 0 0 oa
w 19 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
w 19 uh 70.0 0 0 0 0 0 2 4 0 0 0 14 0 uh
w 19 uw 95.0 0 0 0 0 0 0 0 1 0 19 0 0 uw
w 20 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 20 ah 65.0 0 0 0 0 0 13 7 0 0 0 0 0 ah
w 20 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 20 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 20 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 20 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 20 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 20 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 20 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 20 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 20 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 20 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
w 21 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
w 21 ah 90.0 0 0 0 0 0 18 1 0 0 0 1 0 ah
w 21 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 21 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 21 ei 95.0 1 0 19 0 0 0 0 0 0 0 0 0 ei
w 21 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 21 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 21 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 21 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 21 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 21 uh 75.0 0 0 0 0 0 2 3 0 0 0 15 0 uh
w 21 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 22 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 22 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 22 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 22 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 22 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 22 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 22 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 22 iy 95.0 19 0 1 0 0 0 0 0 0 0 0 0 iy
w 22 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 22 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 22 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 22 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 23 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 23 ah 90.0 0 0 0 0 0 18 1 0 0 0 1 0 ah
w 23 aw 50.0 0 0 0 0 0 10 10 0 0 0 0 0 ah
w 23 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 23 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 23 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 23 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
w 23 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 23 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 23 oo 95.0 0 0 0 0 0 0 0 0 19 0 1 0 oo
w 23 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 23 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 24 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 24 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 24 aw 40.0 0 0 0 0 0 12 8 0 0 0 0 0 ah
w 24 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 24 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 24 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 24 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 24 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 24 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 24 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 24 uh 90.0 0 0 0 0 0 1 1 0 0 0 18 0 uh
w 24 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
w 25 ae 95.0 0 0 0 0 19 0 0 1 0 0 0 0 ae
w 25 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 25 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
w 25 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 25 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 25 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 25 ih 65.0 0 13 0 6 1 0 0 0 0 0 0 0 ih
w 25 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 25 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 25 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 25 uh 60.0 0 0 0 0 0 3 5 0 0 0 12 0 uh
w 25 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 26 ae 0.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 26 ah 85.0 0 0 0 0 0 17 2 0 0 0 1 0 ah
w 26 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
w 26 eh 95.0 0 0 1 19 0 0 0 0 0 0 0 0 eh
w 26 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 26 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 26 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 26 iy 95.0 19 1 0 0 0 0 0 0 0 0 0 0 iy
w 26 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 26 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 26 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 26 uw 95.0 0 0 0 0 0 0 0 1 0 19 0 0 uw
w 27 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 27 ah 95.0 0 0 0 1 0 19 0 0 0 0 0 0 ah
w 27 aw 55.0 0 0 0 0 0 7 11 0 0 0 2 0 aw
w 27 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 27 ei 95.0 0 0 19 0 1 0 0 0 0 0 0 0 ei
w 27 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 27 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 27 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 27 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 27 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 27 uh 95.0 0 0 0 0 0 1 0 0 0 0 19 0 uh
w 27 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 28 ae 90.0 0 0 1 0 18 1 0 0 0 0 0 0 ae
w 28 ah 75.0 0 0 0 0 0 15 1 0 0 0 4 0 ah
w 28 aw 50.0 0 0 0 1 0 6 10 0 0 0 3 0 aw
w 28 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 28 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 28 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 28 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 28 iy 95.0 19 0 1 0 0 0 0 0 0 0 0 0 iy
w 28 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 28 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 28 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 28 uw 95.0 0 0 1 0 0 0 0 0 0 19 0 0 uw
w 29 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 29 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 29 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 29 eh 70.0 0 0 0 14 6 0 0 0 0 0 0 0 eh
w 29 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 29 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 29 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 29 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 29 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 29 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 29 uh 75.0 0 0 0 0 0 5 0 0 0 0 15 0 uh
w 29 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
w 30 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 30 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 30 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
w 30 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 30 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 30 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 30 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 30 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 30 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 30 oo 95.0 0 0 0 0 0 0 0 0 19 0 0 1 oo
w 30 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 30 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 31 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 31 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 31 aw 90.0 0 0 0 0 0 1 18 0 0 0 1 0 aw
w 31 eh 80.0 0 2 0 16 2 0 0 0 0 0 0 0 eh
w 31 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 31 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 31 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 31 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 31 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 31 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 31 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 31 uw 90.0 0 0 0 0 0 0 0 1 1 18 0 0 uw
w 32 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 32 ah 95.0 0 0 0 0 0 19 0 0 0 0 1 0 ah
w 32 aw 90.0 0 0 0 0 0 2 18 0 0 0 0 0 aw
w 32 eh 75.0 0 0 1 15 3 1 0 0 0 0 0 0 eh
w 32 ei 95.0 0 0 19 1 0 0 0 0 0 0 0 0 ei
w 32 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 32 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 32 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 32 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 32 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
w 32 uh 55.0 0 0 0 0 0 4 5 0 0 0 11 0 uh
w 32 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 33 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 33 ah 90.0 0 0 0 0 0 18 2 0 0 0 0 0 ah
w 33 aw 55.0 0 0 0 0 0 9 11 0 0 0 0 0 aw
w 33 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 33 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 33 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 33 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 33 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 33 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 33 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
w 33 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 33 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 34 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 34 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 34 aw 45.0 0 0 0 0 0 10 9 0 0 0 1 0 ah
w 34 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 34 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 34 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 34 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 34 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 34 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 34 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 34 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 34 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 35 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 35 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 35 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 35 eh 55.0 0 0 0 11 9 0 0 0 0 0 0 0 eh
w 35 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 35 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 35 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 35 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 35 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 35 oo 95.0 0 0 0 1 0 0 0 0 19 0 0 0 oo
w 35 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 35 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 36 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 36 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 36 aw 75.0 0 0 0 0 0 5 15 0 0 0 0 0 aw
w 36 eh 85.0 0 0 0 17 3 0 0 0 0 0 0 0 eh
w 36 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 36 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 36 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 36 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 36 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 36 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 36 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 36 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 37 ae 80.0 0 0 0 4 16 0 0 0 0 0 0 0 ae
w 37 ah 55.0 0 0 0 0 0 11 9 0 0 0 0 0 ah
w 37 aw 90.0 0 0 0 0 0 2 18 0 0 0 0 0 aw
w 37 eh 95.0 1 0 0 19 0 0 0 0 0 0 0 0 eh
w 37 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 37 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 37 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 37 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 37 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 37 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
w 37 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 37 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 38 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
w 38 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 38 aw 90.0 0 0 0 1 0 1 18 0 0 0 0 0 aw
w 38 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 38 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 38 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 38 ih 95.0 0 19 0 1 0 0 0 0 0 0 0 0 ih
w 38 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 38 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 38 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
w 38 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 38 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 39 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 39 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 39 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 39 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 39 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 39 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 39 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 39 iy 95.0 19 1 0 0 0 0 0 0 0 0 0 0 iy
w 39 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 39 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 39 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 39 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
w 40 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 40 ah 85.0 0 0 0 0 0 17 3 0 0 0 0 0 ah
w 40 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
w 40 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 40 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 40 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 40 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 40 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 40 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 40 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 40 uh 75.0 0 0 0 0 0 2 3 0 0 0 15 0 uh
w 40 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 41 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
w 41 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 41 aw 95.0 0 0 0 0 0 1 19 0 0 0 0 0 aw
w 41 eh 35.0 0 0 0 7 13 0 0 0 0 0 0 0 ae
w 41 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 41 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 41 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 41 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 41 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 41 oo 90.0 0 0 0 0 0 0 0 0 18 2 0 0 oo
w 41 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 41 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 42 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 42 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 42 aw 85.0 0 0 0 0 0 3 17 0 0 0 0 0 aw
w 42 eh 95.0 0 0 0 19 0 0 0 0 1 0 0 0 eh
w 42 ei 70.0 6 0 14 0 0 0 0 0 0 0 0 0 ei
w 42 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 42 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 42 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 42 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 42 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 42 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 42 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 44 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 44 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 44 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 44 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 44 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 44 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 44 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 44 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 44 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 44 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 44 uh 70.0 0 0 0 0 0 0 6 0 0 0 14 0 uh
w 44 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 45 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 45 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 45 aw 95.0 0 0 0 0 0 0 19 0 0 1 0 0 aw
w 45 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 45 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 45 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 45 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 45 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 45 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 45 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 45 uh 55.0 0 0 0 0 0 6 2 0 0 1 11 0 uh
w 45 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 46 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 46 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 46 aw 40.0 0 0 0 0 0 12 8 0 0 0 0 0 ah
w 46 eh 95.0 0 0 0 19 1 0 0 0 0 0 0 0 eh
w 46 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 46 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 46 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 46 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 46 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 46 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 46 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 46 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 47 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
w 47 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 47 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 47 eh 75.0 0 0 0 15 5 0 0 0 0 0 0 0 eh
w 47 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 47 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 47 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 47 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 47 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 47 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 47 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 47 uw 100.0 0 0 0 0 0 0 0 0 0 20 0 0 uw
w 48 ae 95.0 0 0 0 1 19 0 0 0 0 0 0 0 ae
w 48 ah 95.0 0 0 0 0 0 19 1 0 0 0 0 0 ah
w 48 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 48 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 48 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 48 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 48 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 48 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 48 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 48 oo 100.0 0 0 0 0 0 0 0 0 20 0 0 0 oo
w 48 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
w 48 uw 95.0 0 0 0 0 0 0 0 0 1 19 0 0 uw
w 49 ae 100.0 0 0 0 0 20 0 0 0 0 0 0 0 ae
w 49 ah 100.0 0 0 0 0 0 20 0 0 0 0 0 0 ah
w 49 aw 100.0 0 0 0 0 0 0 20 0 0 0 0 0 aw
w 49 eh 100.0 0 0 0 20 0 0 0 0 0 0 0 0 eh
w 49 ei 100.0 0 0 20 0 0 0 0 0 0 0 0 0 ei
w 49 er 100.0 0 0 0 0 0 0 0 0 0 0 0 20 er
w 49 ih 100.0 0 20 0 0 0 0 0 0 0 0 0 0 ih
w 49 iy 100.0 20 0 0 0 0 0 0 0 0 0 0 0 iy
w 49 oa 100.0 0 0 0 0 0 0 0 20 0 0 0 0 oa
w 49 oo 95.0 0 0 0 0 0 0 0 0 19 1 0 0 oo
w 49 uh 100.0 0 0 0 0 0 0 0 0 0 0 20 0 uh
